Crash_Year,Crash_PoliceRegion,Casualty_Severity,Casualty_AgeGroup,Casualty_Gender,Casualty_Road_User_Type,Casualty_Restraint_Helmet_Use,Casualty_Count
2016,North Coast,Medically treated,50 to 59,Female,Vehicle Occupant,Restraint Use Not determined,15
2016,North Coast,Medically treated,50 to 59,Female,Vehicle Occupant,Unrestrained,2
2016,North Coast,Medically treated,60 to 74,Female,Bicyclist,Helmet Worn,2
2016,North Coast,Medically treated,60 to 74,Female,Motorcyclist,Helmet Worn,1
2016,North Coast,Medically treated,60 to 74,Female,Vehicle Occupant,Restrained,88
2016,North Coast,Medically treated,60 to 74,Female,Vehicle Occupant,Restraint Use Not determined,8
2016,North Coast,Medically treated,60 to 74,Female,Vehicle Occupant,Unrestrained,1
2016,North Coast,Medically treated,75 and over,Female,Vehicle Occupant,Restrained,21
2016,North Coast,Medically treated,75 and over,Female,Vehicle Occupant,Restraint Use Not determined,3
2016,North Coast,Medically treated,Unknown,Female,Vehicle Occupant,Restrained,1
2016,North Coast,Medically treated,Unknown,Female,Vehicle Occupant,Restraint Use Not determined,1
2016,North Coast,Medically treated,0 to 16,Male,Bicyclist,Helmet Worn,14
2016,North Coast,Medically treated,0 to 16,Male,Motorcyclist,Helmet Worn,1
2016,North Coast,Medically treated,0 to 16,Male,Vehicle Occupant,Restrained,41
2016,North Coast,Medically treated,0 to 16,Male,Vehicle Occupant,Restraint Use Not determined,5
2016,North Coast,Medically treated,0 to 16,Male,Vehicle Occupant,Unrestrained,1
2016,North Coast,Medically treated,17 to 24,Male,Bicyclist,Helmet Use Not determined,2
2016,North Coast,Medically treated,17 to 24,Male,Bicyclist,Helmet Worn,2
2016,North Coast,Medically treated,17 to 24,Male,Motorcyclist,Helmet Use Not determined,1
2016,North Coast,Medically treated,17 to 24,Male,Motorcyclist,Helmet Worn,19
2016,North Coast,Medically treated,17 to 24,Male,Vehicle Occupant,Restrained,83
2016,North Coast,Medically treated,17 to 24,Male,Vehicle Occupant,Restraint Use Not determined,36
2016,North Coast,Medically treated,25 to 29,Male,Bicyclist,Helmet Worn,3
2016,North Coast,Medically treated,25 to 29,Male,Motorcyclist,Helmet Worn,8
2016,North Coast,Medically treated,25 to 29,Male,Vehicle Occupant,Restrained,32
2016,North Coast,Medically treated,25 to 29,Male,Vehicle Occupant,Restraint Use Not determined,10
2016,North Coast,Medically treated,30 to 39,Male,Bicyclist,Helmet Not Worn,1
2016,North Coast,Medically treated,30 to 39,Male,Bicyclist,Helmet Worn,6
2016,North Coast,Medically treated,30 to 39,Male,Motorcyclist,Helmet Use Not determined,1
2016,North Coast,Medically treated,30 to 39,Male,Motorcyclist,Helmet Worn,11
2016,North Coast,Medically treated,30 to 39,Male,Vehicle Occupant,Restrained,48
2016,North Coast,Medically treated,30 to 39,Male,Vehicle Occupant,Restraint Use Not determined,24
2016,North Coast,Medically treated,40 to 49,Male,Bicyclist,Helmet Worn,6
2016,North Coast,Medically treated,40 to 49,Male,Motorcyclist,Helmet Use Not determined,1
2016,North Coast,Medically treated,40 to 49,Male,Motorcyclist,Helmet Worn,10
2016,North Coast,Medically treated,40 to 49,Male,Vehicle Occupant,Restrained,65
2016,North Coast,Medically treated,40 to 49,Male,Vehicle Occupant,Restraint Use Not determined,13
2016,North Coast,Medically treated,40 to 49,Male,Vehicle Occupant,Unrestrained,2
2016,North Coast,Medically treated,50 to 59,Male,Bicyclist,Helmet Worn,12
2016,North Coast,Medically treated,50 to 59,Male,Motorcyclist,Helmet Use Not determined,1
2016,North Coast,Medically treated,50 to 59,Male,Motorcyclist,Helmet Worn,8
2016,North Coast,Medically treated,50 to 59,Male,Vehicle Occupant,Restrained,44
2016,North Coast,Medically treated,50 to 59,Male,Vehicle Occupant,Restraint Use Not determined,8
2016,North Coast,Medically treated,60 to 74,Male,Bicyclist,Helmet Worn,10
2016,North Coast,Medically treated,60 to 74,Male,Motorcyclist,Helmet Worn,5
2016,North Coast,Medically treated,60 to 74,Male,Vehicle Occupant,Restrained,49
2016,North Coast,Medically treated,60 to 74,Male,Vehicle Occupant,Restraint Use Not determined,7
2016,North Coast,Medically treated,60 to 74,Male,Vehicle Occupant,Unrestrained,1
2016,North Coast,Medically treated,75 and over,Male,Motorcyclist,Helmet Worn,2
2016,North Coast,Medically treated,75 and over,Male,Vehicle Occupant,Restrained,20
2016,North Coast,Medically treated,75 and over,Male,Vehicle Occupant,Unrestrained,1
2016,North Coast,Medically treated,Unknown,Male,Bicyclist,Helmet Not Worn,1
2016,North Coast,Medically treated,Unknown,Male,Vehicle Occupant,Restrained,2
2016,North Coast,Medically treated,Unknown,Male,Vehicle Occupant,Restraint Use Not determined,1
2016,North Coast,Medically treated,40 to 49,Unknown,Vehicle Occupant,Restraint Use Not determined,1
2016,North Coast,Medically treated,Unknown,Unknown,Bicyclist,Helmet Worn,1
2016,North Coast,Minor injury,0 to 16,Female,Motorcyclist,Helmet Not Worn,1
2016,North Coast,Minor injury,0 to 16,Female,Vehicle Occupant,Restrained,13
2016,North Coast,Minor injury,0 to 16,Female,Vehicle Occupant,Restraint Use Not determined,6
2016,North Coast,Minor injury,17 to 24,Female,Vehicle Occupant,Restrained,33
2016,North Coast,Minor injury,17 to 24,Female,Vehicle Occupant,Restraint Use Not determined,5
2016,North Coast,Minor injury,25 to 29,Female,Vehicle Occupant,Restrained,21
2016,North Coast,Minor injury,25 to 29,Female,Vehicle Occupant,Restraint Use Not determined,1
2016,North Coast,Minor injury,30 to 39,Female,Vehicle Occupant,Restrained,29
2016,North Coast,Minor injury,30 to 39,Female,Vehicle Occupant,Restraint Use Not determined,4
2016,North Coast,Minor injury,40 to 49,Female,Vehicle Occupant,Not applicable,1
2016,North Coast,Minor injury,40 to 49,Female,Vehicle Occupant,Restrained,26
2016,North Coast,Minor injury,40 to 49,Female,Vehicle Occupant,Restraint Use Not determined,2
2016,North Coast,Minor injury,50 to 59,Female,Vehicle Occupant,Restrained,30
2016,North Coast,Minor injury,50 to 59,Female,Vehicle Occupant,Restraint Use Not determined,1
2016,North Coast,Minor injury,50 to 59,Female,Vehicle Occupant,Unrestrained,1
2016,North Coast,Minor injury,60 to 74,Female,Vehicle Occupant,Restrained,23
2016,North Coast,Minor injury,60 to 74,Female,Vehicle Occupant,Restraint Use Not determined,1
2016,North Coast,Minor injury,60 to 74,Female,Vehicle Occupant,Unrestrained,1
2016,North Coast,Minor injury,75 and over,Female,Vehicle Occupant,Not applicable,1
2016,North Coast,Minor injury,75 and over,Female,Vehicle Occupant,Restrained,2
2016,North Coast,Minor injury,Unknown,Female,Vehicle Occupant,Restrained,1
2016,North Coast,Minor injury,Unknown,Female,Vehicle Occupant,Restraint Use Not determined,1
2016,North Coast,Minor injury,0 to 16,Male,Bicyclist,Helmet Not Worn,1
2016,North Coast,Minor injury,0 to 16,Male,Bicyclist,Helmet Worn,3
2016,North Coast,Minor injury,0 to 16,Male,Motorcyclist,Helmet Not Worn,1
2016,North Coast,Minor injury,0 to 16,Male,Vehicle Occupant,Restrained,22
2016,North Coast,Minor injury,0 to 16,Male,Vehicle Occupant,Restraint Use Not determined,6
2016,North Coast,Minor injury,0 to 16,Male,Vehicle Occupant,Unrestrained,1
2016,North Coast,Minor injury,17 to 24,Male,Bicyclist,Helmet Worn,3
2016,North Coast,Minor injury,17 to 24,Male,Motorcyclist,Helmet Worn,8
2016,North Coast,Minor injury,17 to 24,Male,Vehicle Occupant,Restrained,40
2016,North Coast,Minor injury,17 to 24,Male,Vehicle Occupant,Restraint Use Not determined,14
2016,North Coast,Minor injury,25 to 29,Male,Bicyclist,Helmet Worn,2
2016,North Coast,Minor injury,25 to 29,Male,Motorcyclist,Helmet Worn,1
2016,North Coast,Minor injury,25 to 29,Male,Vehicle Occupant,Restrained,15
2016,North Coast,Minor injury,25 to 29,Male,Vehicle Occupant,Restraint Use Not determined,5
2016,North Coast,Minor injury,25 to 29,Male,Vehicle Occupant,Unrestrained,1
2016,North Coast,Minor injury,30 to 39,Male,Bicyclist,Helmet Worn,6
2016,North Coast,Minor injury,30 to 39,Male,Motorcyclist,Helmet Worn,3
2016,North Coast,Minor injury,30 to 39,Male,Vehicle Occupant,Restrained,30
2016,North Coast,Minor injury,30 to 39,Male,Vehicle Occupant,Restraint Use Not determined,6
2016,North Coast,Minor injury,40 to 49,Male,Motorcyclist,Helmet Worn,4
2016,North Coast,Minor injury,40 to 49,Male,Vehicle Occupant,Restrained,14
2016,North Coast,Minor injury,40 to 49,Male,Vehicle Occupant,Restraint Use Not determined,9
2016,North Coast,Minor injury,50 to 59,Male,Motorcyclist,Helmet Worn,5
2016,North Coast,Minor injury,50 to 59,Male,Vehicle Occupant,Restrained,18
2016,North Coast,Minor injury,50 to 59,Male,Vehicle Occupant,Restraint Use Not determined,2
2016,North Coast,Minor injury,60 to 74,Male,Vehicle Occupant,Restrained,14
2016,North Coast,Minor injury,60 to 74,Male,Vehicle Occupant,Restraint Use Not determined,2
2016,North Coast,Minor injury,60 to 74,Male,Vehicle Occupant,Unrestrained,1
2016,North Coast,Minor injury,75 and over,Male,Vehicle Occupant,Restrained,3
2016,North Coast,Minor injury,75 and over,Male,Vehicle Occupant,Restraint Use Not determined,1
2016,North Coast,Minor injury,Unknown,Male,Bicyclist,Helmet Worn,2
2016,North Coast,Minor injury,Unknown,Male,Motorcyclist,Helmet Worn,1
2016,North Coast,Minor injury,Unknown,Male,Vehicle Occupant,Restraint Use Not determined,1
2016,North Coast,Minor injury,50 to 59,Unknown,Vehicle Occupant,Restrained,1
2016,Northern,Fatality,17 to 24,Male,Vehicle Occupant,Unrestrained,1
2016,Northern,Fatality,30 to 39,Male,Motorcyclist,Helmet Worn,1
2016,Northern,Fatality,30 to 39,Male,Vehicle Occupant,Restrained,1
2016,Northern,Fatality,40 to 49,Male,Motorcyclist,Helmet Worn,2
2016,Northern,Fatality,40 to 49,Male,Vehicle Occupant,Restrained,1
2016,Northern,Fatality,60 to 74,Male,Bicyclist,Helmet Worn,1
2016,Northern,Fatality,60 to 74,Male,Motorcyclist,Helmet Worn,1
2016,Northern,Fatality,60 to 74,Male,Vehicle Occupant,Restrained,1
2016,Northern,Fatality,75 and over,Male,Vehicle Occupant,Unrestrained,1
2016,Northern,Hospitalised,0 to 16,Female,Bicyclist,Helmet Not Worn,1
2016,Northern,Hospitalised,0 to 16,Female,Bicyclist,Helmet Worn,2
2016,Northern,Hospitalised,0 to 16,Female,Motorcyclist,Helmet Worn,1
2016,Northern,Hospitalised,0 to 16,Female,Vehicle Occupant,Restrained,7
2016,Northern,Hospitalised,0 to 16,Female,Vehicle Occupant,Restraint Use Not determined,2
2016,Northern,Hospitalised,17 to 24,Female,Vehicle Occupant,Not applicable,1
2016,Northern,Hospitalised,17 to 24,Female,Vehicle Occupant,Restrained,34
2016,Northern,Hospitalised,17 to 24,Female,Vehicle Occupant,Restraint Use Not determined,7
2016,Northern,Hospitalised,25 to 29,Female,Vehicle Occupant,Not applicable,1
2016,Northern,Hospitalised,25 to 29,Female,Vehicle Occupant,Restrained,8
2016,Northern,Hospitalised,30 to 39,Female,Bicyclist,Helmet Worn,1
2016,Northern,Hospitalised,30 to 39,Female,Motorcyclist,Helmet Worn,1
2016,Northern,Hospitalised,30 to 39,Female,Vehicle Occupant,Restrained,15
2016,Northern,Hospitalised,30 to 39,Female,Vehicle Occupant,Restraint Use Not determined,1
2016,Northern,Hospitalised,40 to 49,Female,Motorcyclist,Helmet Worn,2
2016,Northern,Hospitalised,40 to 49,Female,Vehicle Occupant,Restrained,15
2016,Northern,Hospitalised,40 to 49,Female,Vehicle Occupant,Restraint Use Not determined,1
2016,Northern,Hospitalised,40 to 49,Female,Vehicle Occupant,Unrestrained,1
2016,Northern,Hospitalised,50 to 59,Female,Bicyclist,Helmet Worn,2
2016,Northern,Hospitalised,50 to 59,Female,Motorcyclist,Helmet Worn,5
2016,Northern,Hospitalised,50 to 59,Female,Vehicle Occupant,Restrained,18
2016,Northern,Hospitalised,50 to 59,Female,Vehicle Occupant,Restraint Use Not determined,1
2016,Northern,Hospitalised,60 to 74,Female,Bicyclist,Helmet Worn,1
2016,Northern,Hospitalised,60 to 74,Female,Vehicle Occupant,Restrained,15
2016,Northern,Hospitalised,60 to 74,Female,Vehicle Occupant,Restraint Use Not determined,2
2016,Northern,Hospitalised,60 to 74,Female,Vehicle Occupant,Unrestrained,2
2016,Northern,Hospitalised,75 and over,Female,Vehicle Occupant,Restrained,13
2016,Northern,Hospitalised,75 and over,Female,Vehicle Occupant,Restraint Use Not determined,1
2016,Northern,Hospitalised,0 to 16,Male,Bicyclist,Helmet Not Worn,1
2016,Northern,Hospitalised,0 to 16,Male,Bicyclist,Helmet Worn,2
2016,Northern,Hospitalised,0 to 16,Male,Motorcyclist,Helmet Not Worn,1
2016,Northern,Hospitalised,0 to 16,Male,Vehicle Occupant,Restrained,4
2016,Northern,Hospitalised,0 to 16,Male,Vehicle Occupant,Restraint Use Not determined,1
2016,Northern,Hospitalised,17 to 24,Male,Bicyclist,Helmet Not Worn,1
2016,Northern,Hospitalised,17 to 24,Male,Motorcyclist,Helmet Not Worn,1
2016,Northern,Hospitalised,17 to 24,Male,Motorcyclist,Helmet Use Not determined,1
2016,Northern,Hospitalised,17 to 24,Male,Motorcyclist,Helmet Worn,9
2016,Northern,Hospitalised,17 to 24,Male,Vehicle Occupant,Restrained,29
2016,Northern,Hospitalised,17 to 24,Male,Vehicle Occupant,Restraint Use Not determined,10
2016,Northern,Hospitalised,17 to 24,Male,Vehicle Occupant,Unrestrained,4
2016,Northern,Hospitalised,25 to 29,Male,Bicyclist,Helmet Worn,3
2016,Northern,Hospitalised,25 to 29,Male,Motorcyclist,Helmet Use Not determined,1
2016,Northern,Hospitalised,25 to 29,Male,Motorcyclist,Helmet Worn,4
2016,Northern,Hospitalised,25 to 29,Male,Vehicle Occupant,Restrained,6
2016,Northern,Hospitalised,25 to 29,Male,Vehicle Occupant,Restraint Use Not determined,8
2016,Northern,Hospitalised,30 to 39,Male,Bicyclist,Helmet Use Not determined,1
2016,Northern,Hospitalised,30 to 39,Male,Bicyclist,Helmet Worn,2
2016,Northern,Hospitalised,30 to 39,Male,Motorcyclist,Helmet Use Not determined,1
2016,Northern,Hospitalised,30 to 39,Male,Motorcyclist,Helmet Worn,6
2016,Northern,Hospitalised,30 to 39,Male,Vehicle Occupant,Restrained,13
2016,Northern,Hospitalised,30 to 39,Male,Vehicle Occupant,Restraint Use Not determined,4
2016,Northern,Hospitalised,30 to 39,Male,Vehicle Occupant,Unrestrained,3
2016,Northern,Hospitalised,40 to 49,Male,Bicyclist,Helmet Worn,3
2016,Northern,Hospitalised,40 to 49,Male,Motorcyclist,Helmet Worn,9
2016,Northern,Hospitalised,40 to 49,Male,Vehicle Occupant,Restrained,9
2016,Northern,Hospitalised,40 to 49,Male,Vehicle Occupant,Restraint Use Not determined,10
2016,Northern,Hospitalised,50 to 59,Male,Bicyclist,Helmet Worn,3
2016,Northern,Hospitalised,50 to 59,Male,Motorcyclist,Helmet Worn,7
2016,Northern,Hospitalised,50 to 59,Male,Vehicle Occupant,Restrained,16
2016,Northern,Hospitalised,50 to 59,Male,Vehicle Occupant,Restraint Use Not determined,1
2016,Northern,Hospitalised,50 to 59,Male,Vehicle Occupant,Unrestrained,2
2016,Northern,Hospitalised,60 to 74,Male,Motorcyclist,Helmet Worn,4
2016,Northern,Hospitalised,60 to 74,Male,Vehicle Occupant,Restrained,13
2016,Northern,Hospitalised,60 to 74,Male,Vehicle Occupant,Restraint Use Not determined,2
2016,Northern,Hospitalised,75 and over,Male,Bicyclist,Helmet Worn,2
2016,Northern,Hospitalised,75 and over,Male,Motorcyclist,Helmet Worn,2
2016,Northern,Hospitalised,75 and over,Male,Vehicle Occupant,Restrained,5
2016,Northern,Hospitalised,75 and over,Male,Vehicle Occupant,Restraint Use Not determined,1
2016,Northern,Medically treated,0 to 16,Female,Bicyclist,Helmet Worn,1
2016,Northern,Medically treated,0 to 16,Female,Vehicle Occupant,Restrained,11
2016,Northern,Medically treated,17 to 24,Female,Motorcyclist,Helmet Worn,2
2016,Northern,Medically treated,17 to 24,Female,Vehicle Occupant,Restrained,33
2016,Northern,Medically treated,17 to 24,Female,Vehicle Occupant,Restraint Use Not determined,5
2016,Northern,Medically treated,25 to 29,Female,Motorcyclist,Helmet Worn,1
2016,Northern,Medically treated,25 to 29,Female,Vehicle Occupant,Restrained,21
2016,Northern,Medically treated,25 to 29,Female,Vehicle Occupant,Restraint Use Not determined,3
2016,Northern,Medically treated,30 to 39,Female,Bicyclist,Helmet Worn,1
2016,Northern,Medically treated,30 to 39,Female,Vehicle Occupant,Restrained,24
2016,Northern,Medically treated,30 to 39,Female,Vehicle Occupant,Restraint Use Not determined,2
2016,Northern,Medically treated,40 to 49,Female,Bicyclist,Helmet Worn,1
2016,Northern,Medically treated,40 to 49,Female,Vehicle Occupant,Restrained,24
2016,Northern,Medically treated,40 to 49,Female,Vehicle Occupant,Restraint Use Not determined,2
2016,Northern,Medically treated,50 to 59,Female,Bicyclist,Helmet Worn,1
2016,Northern,Medically treated,50 to 59,Female,Vehicle Occupant,Restrained,20
2016,Northern,Medically treated,50 to 59,Female,Vehicle Occupant,Restraint Use Not determined,2
2016,Northern,Medically treated,60 to 74,Female,Bicyclist,Helmet Worn,1
2016,Northern,Medically treated,60 to 74,Female,Vehicle Occupant,Restrained,15
2016,Northern,Medically treated,60 to 74,Female,Vehicle Occupant,Restraint Use Not determined,3
2016,Northern,Medically treated,75 and over,Female,Vehicle Occupant,Restrained,8
2016,Northern,Medically treated,75 and over,Female,Vehicle Occupant,Restraint Use Not determined,1
2016,Northern,Medically treated,Unknown,Female,Vehicle Occupant,Restrained,1
2016,Northern,Medically treated,0 to 16,Male,Bicyclist,Helmet Not Worn,1
2016,Northern,Medically treated,0 to 16,Male,Bicyclist,Helmet Worn,2
2016,Northern,Medically treated,0 to 16,Male,Vehicle Occupant,Restrained,6
2016,Northern,Medically treated,0 to 16,Male,Vehicle Occupant,Unrestrained,1
2016,Northern,Medically treated,17 to 24,Male,Bicyclist,Helmet Worn,1
2016,Northern,Medically treated,17 to 24,Male,Motorcyclist,Helmet Worn,9
2016,Northern,Medically treated,17 to 24,Male,Vehicle Occupant,Restrained,22
2016,Northern,Medically treated,17 to 24,Male,Vehicle Occupant,Restraint Use Not determined,6
2016,Northern,Medically treated,25 to 29,Male,Bicyclist,Helmet Worn,3
2016,Northern,Medically treated,25 to 29,Male,Motorcyclist,Helmet Worn,2
2016,Northern,Medically treated,25 to 29,Male,Vehicle Occupant,Restrained,12
2016,Northern,Medically treated,25 to 29,Male,Vehicle Occupant,Restraint Use Not determined,4
2016,Northern,Medically treated,30 to 39,Male,Bicyclist,Helmet Worn,5
2016,Northern,Medically treated,30 to 39,Male,Motorcyclist,Helmet Worn,2
2016,Northern,Medically treated,30 to 39,Male,Vehicle Occupant,Restrained,16
2016,Northern,Medically treated,30 to 39,Male,Vehicle Occupant,Restraint Use Not determined,6
2016,Northern,Medically treated,30 to 39,Male,Vehicle Occupant,Unrestrained,1
2016,Northern,Medically treated,40 to 49,Male,Bicyclist,Helmet Worn,4
2016,Northern,Medically treated,40 to 49,Male,Motorcyclist,Helmet Worn,2
2016,Northern,Medically treated,40 to 49,Male,Vehicle Occupant,Restrained,12
2016,Northern,Medically treated,40 to 49,Male,Vehicle Occupant,Restraint Use Not determined,2
2016,Northern,Medically treated,50 to 59,Male,Bicyclist,Helmet Worn,2
2016,Northern,Medically treated,50 to 59,Male,Motorcyclist,Helmet Worn,1
2016,Northern,Medically treated,50 to 59,Male,Vehicle Occupant,Restrained,7
2016,Northern,Medically treated,50 to 59,Male,Vehicle Occupant,Restraint Use Not determined,1
2016,Northern,Medically treated,60 to 74,Male,Bicyclist,Helmet Worn,2
2016,Northern,Medically treated,60 to 74,Male,Motorcyclist,Helmet Worn,2
2016,Northern,Medically treated,60 to 74,Male,Vehicle Occupant,Restrained,16
2016,Northern,Medically treated,60 to 74,Male,Vehicle Occupant,Restraint Use Not determined,4
